Name,Age,GPA,Credits Completed,Year,Pathway
Christina Davis,16,0.64,53,Victory Lap,Engineering
Matthew Davis,15,0.65,38,Sophomore,Business
Aiden Patel,15,0.87,34,Sophomore,Early Childhood Education
Josh Jones,14,0.59,6,Senior,Computer Science
Marge Jones,15,2.79,32,Freshmen,Marketing
Joey Brown,15,2.72,58,Freshmen,Early Childhood Education
Stephanie Lewis,19,0.78,19,Freshmen,Early Childhood Education
Ben Smith,19,2.11,29,Sophomore,Early College
Marge Jones,16,1.07,51,Senior,Criminal Justice
Jordan Miller,15,2.34,53,Senior,Criminal Justice
Stephanie Patel,18,2.96,35,Junior,Early College
Matthew Miller,19,0.65,45,Senior,Business
Matthew Brown,18,1.02,2,Victory Lap,Marketing
Jordan Davis,18,3.04,53,Junior,Early College
Rachel Smith,19,3.72,50,Victory Lap,Computer Science
Lisa Patel,17,2.79,58,Freshmen,Business
Matthew Garcia,16,3.51,28,Sophomore,Culinary
Aiden Lewis,15,1.92,44,Senior,Marketing
Noah Jones,15,1.08,19,Sophomore,Early College
Jane Savoie,15,1.5,44,Senior,Early Childhood Education
Markus Jordan,16,0.66,40,Sophomore,Computer Science
Jill Lewis,17,1.71,45,Junior,Culinary
Emma Lewis,16,1.2,27,Junior,Culinary
Markus Anderson,14,2.47,31,Junior,Criminal Justice
Christina Davis,17,1.61,41,Victory Lap,Computer Science
Jane Savoie,16,1.78,43,Junior,Engineering
Aiden Patel,15,2.11,2,Sophomore,Early College
Daniel Miller,19,2.91,32,Senior,Bio Med
Aiden Bradberry,16,0.41,21,Senior,Criminal Justice
Marge Jordan,15,3.92,7,Senior,Early Childhood Education
Matthew Lewis,17,1.09,15,Sophomore,Early Childhood Education
Markus Robinson,17,0.64,7,Senior,Bio Med
Markus Rulli,16,1.77,33,Sophomore,Computer Science
Patrick Davis,18,1.47,13,Sophomore,Business
Josh Miller,17,3.5,19,Freshmen,Early College
Patrick Bradberry,15,1.74,53,Victory Lap,Bio Med
Joey Lewis,14,1.11,50,Sophomore,Criminal Justice
Catherine Smith,15,3.68,8,Sophomore,Marketing
Rachel Smith,17,2.47,0,Freshmen,Computer Science
Jane Johnson,18,4.04,58,Senior,Culinary
Patrick Anderson,17,3.29,11,Freshmen,Engineering
Jane Savoie,16,3.84,59,Sophomore,Computer Science
Christina Patel,16,2.55,2,Junior,Criminal Justice
Dave Johnson,19,3.03,45,Sophomore,Early College
Markus Garcia,16,2.48,37,Freshmen,Early Childhood Education
Jane Anderson,17,3.99,4,Sophomore,Bio Med
Markus Anderson,17,1.63,2,Victory Lap,Bio Med
Noah Miller,18,3.13,11,Senior,Early Childhood Education
Jordan Johnson,18,2.32,51,Sophomore,Criminal Justice
Marge Jordan,16,1.66,3,Freshmen,Criminal Justice
Josh Rulli,17,1.53,19,Senior,Computer Science
Mack Anderson,16,3.61,26,Junior,Early Childhood Education
Jordan Garcia,17,0.37,44,Sophomore,Early College
Aiden Savoie,16,1.64,44,Freshmen,Computer Science
Ben Lewis,19,3.89,44,Senior,Early Childhood Education
Patrick Johnson,18,3.34,12,Senior,Culinary
Rachel Garcia,18,2.01,41,Victory Lap,Computer Science
Matthew Savoie,14,3.94,28,Victory Lap,Computer Science
Matthew Anderson,19,2.2,24,Sophomore,Criminal Justice
Josh Davis,19,1.65,15,Freshmen,Early College
Mack Bradberry,17,3.17,28,Senior,Computer Science
Jordan Jordan,15,4.27,25,Sophomore,Computer Science
Josh Jones,16,3.36,56,Sophomore,Early College
Daniel Anderson,15,1.28,28,Senior,Business
Lisa Smith,15,0.75,41,Junior,Marketing
Markus Johnson,19,2.27,7,Victory Lap,Culinary
Dave Jordan,15,3.83,48,Freshmen,Engineering
Rachel Bradberry,15,1.77,23,Sophomore,Computer Science
Ben Bradberry,17,2.34,49,Junior,Bio Med
Daniel Bradberry,16,0.86,49,Senior,Culinary
Markus Smith,14,2.98,30,Victory Lap,Marketing
Jill Rulli,18,2.83,5,Victory Lap,Early Childhood Education
Daniel Bradberry,15,4.24,56,Senior,Early Childhood Education
Stephanie Bradberry,14,1.21,42,Victory Lap,Culinary
Noah Anderson,15,2.97,5,Senior,Engineering
Aiden Brown,19,1.72,16,Sophomore,Computer Science
Lisa Smith,17,1.4,13,Sophomore,Early Childhood Education
Patrick Bradberry,19,3.45,35,Senior,Computer Science
Jordan Smith,18,2.11,4,Senior,Early Childhood Education
Josh Rulli,17,0.66,18,Victory Lap,Business
Josh Jordan,18,1.04,3,Junior,Business
Daniel Brown,14,1.84,48,Victory Lap,Marketing
Daniel Bradberry,19,2.33,49,Victory Lap,Culinary
Patrick Savoie,17,4.21,44,Senior,Criminal Justice
Catherine Rulli,17,1.59,57,Freshmen,Early College
Christina Bradberry,18,0.94,15,Freshmen,Marketing
Stephanie Patel,19,4.29,56,Senior,Early Childhood Education
Jane Garcia,19,0.64,50,Junior,Culinary
Markus Patel,17,2.22,39,Senior,Criminal Justice
Josh Miller,16,1.35,39,Freshmen,Business
Jill Jones,14,1.25,0,Sophomore,Computer Science
Catherine Davis,14,2.92,10,Junior,Criminal Justice
Mack Robinson,18,3.21,51,Junior,Marketing
Jane Savoie,18,3.33,38,Junior,Criminal Justice
Josh Rulli,18,2.39,45,Sophomore,Marketing
Christina Bradberry,14,3.84,52,Junior,Computer Science
Markus Robinson,18,2.45,24,Freshmen,Marketing
Aiden Rulli,18,0.41,29,Junior,Bio Med
Noah Garcia,18,3.35,17,Victory Lap,Business
Marge Smith,14,0.94,31,Senior,Bio Med
Rachel Patel,14,1.0,51,Senior,Bio Med
Stephanie Johnson,15,0.38,51,Sophomore,Criminal Justice
Josh Davis,14,4.25,56,Sophomore,Marketing
Mack Savoie,17,2.98,39,Victory Lap,Early College
Daniel Johnson,19,1.82,8,Sophomore,Culinary
Lisa Jones,15,0.4,59,Sophomore,Engineering
Mack Brown,17,4.25,59,Victory Lap,Marketing
Daniel Bradberry,18,3.92,58,Victory Lap,Criminal Justice
Ben Anderson,17,0.78,10,Senior,Engineering
Catherine Davis,16,1.46,17,Freshmen,Engineering
Markus Jordan,18,0.65,48,Junior,Marketing
Josh Patel,17,2.65,2,Senior,Marketing
Dave Robinson,19,2.73,29,Victory Lap,Early College
Matthew Garcia,16,2.59,9,Freshmen,Criminal Justice
Aiden Jordan,18,1.55,56,Freshmen,Criminal Justice
Patrick Bradberry,16,2.67,5,Sophomore,Early Childhood Education
Rachel Savoie,14,0.92,41,Junior,Engineering
Mack Johnson,14,2.13,41,Sophomore,Business
Aiden Savoie,18,2.48,59,Sophomore,Marketing
Christina Bradberry,15,2.24,42,Freshmen,Bio Med
Joey Johnson,15,2.63,2,Junior,Culinary
Jane Miller,14,3.8,8,Freshmen,Bio Med
Jane Jordan,14,2.3,0,Freshmen,Engineering
Christina Jordan,18,1.79,6,Victory Lap,Early Childhood Education
Patrick Bradberry,16,1.89,30,Senior,Early College
Jordan Brown,16,2.57,54,Victory Lap,Business
Jill Brown,18,3.82,17,Sophomore,Marketing
Rachel Jordan,17,0.8,10,Sophomore,Computer Science
Aiden Anderson,15,1.62,39,Freshmen,Marketing
Aiden Rulli,19,2.11,45,Senior,Computer Science
Rachel Brown,15,0.45,4,Junior,Culinary
Jane Brown,18,3.49,46,Freshmen,Early Childhood Education
Matthew Savoie,15,4.08,58,Junior,Culinary
Markus Miller,18,0.74,40,Junior,Criminal Justice
Markus Rulli,18,1.26,2,Victory Lap,Culinary
Ben Smith,18,4.28,6,Sophomore,Bio Med
Rachel Savoie,14,2.62,32,Victory Lap,Bio Med
Emma Smith,18,0.7,50,Senior,Marketing
Ben Rulli,16,0.56,44,Victory Lap,Business
Josh Johnson,19,2.15,33,Senior,Bio Med
Daniel Brown,17,0.82,14,Sophomore,Marketing
Dave Anderson,19,1.35,44,Junior,Culinary
Dave Johnson,14,0.55,6,Senior,Marketing
Aiden Robinson,15,1.69,44,Senior,Culinary
Catherine Johnson,19,0.5,27,Sophomore,Marketing
Christina Davis,15,1.17,38,Sophomore,Early College
Stephanie Jones,15,0.53,44,Junior,Early College
Rachel Johnson,19,2.44,57,Victory Lap,Early College
Ben Garcia,15,2.21,36,Freshmen,Culinary
Marge Johnson,17,0.58,38,Freshmen,Business
Rachel Rulli,15,4.21,25,Freshmen,Business
Emma Anderson,17,2.01,14,Junior,Criminal Justice
Emma Savoie,15,1.7,5,Junior,Business
Jordan Savoie,14,3.22,44,Sophomore,Criminal Justice
Joey Smith,19,3.9,5,Senior,Marketing
Markus Brown,19,2.74,43,Sophomore,Early Childhood Education
Markus Davis,18,0.61,35,Senior,Marketing
Stephanie Garcia,14,3.27,29,Victory Lap,Criminal Justice
Noah Bradberry,17,1.26,39,Sophomore,Early Childhood Education
Stephanie Rulli,15,1.5,49,Victory Lap,Business
Ben Garcia,14,0.8,21,Freshmen,Early College
Catherine Savoie,16,3.76,33,Senior,Computer Science
Stephanie Miller,15,2.26,47,Junior,Computer Science
Rachel Jones,14,3.95,39,Junior,Criminal Justice
Stephanie Savoie,19,3.56,53,Junior,Criminal Justice
Matthew Smith,14,3.22,30,Victory Lap,Marketing
Lisa Jordan,18,3.09,33,Victory Lap,Bio Med
Emma Robinson,16,3.81,41,Junior,Culinary
Catherine Savoie,19,1.27,53,Sophomore,Engineering
Ben Robinson,18,2.05,22,Sophomore,Culinary
Matthew Garcia,16,2.58,18,Freshmen,Bio Med
Aiden Davis,19,2.58,47,Sophomore,Marketing
Matthew Anderson,16,4.17,28,Junior,Engineering
Joey Johnson,15,0.71,4,Senior,Marketing
Daniel Robinson,17,2.2,42,Victory Lap,Bio Med
Matthew Robinson,17,4.26,22,Senior,Marketing
Christina Robinson,15,0.34,26,Senior,Criminal Justice
Patrick Bradberry,14,1.7,27,Senior,Business
Joey Savoie,19,3.82,41,Junior,Marketing
Jill Jones,18,0.54,16,Freshmen,Marketing
Mack Johnson,16,0.77,6,Junior,Culinary
Jill Smith,17,0.96,48,Sophomore,Computer Science
Christina Jones,18,0.7,5,Senior,Culinary
Patrick Robinson,15,3.91,12,Freshmen,Business
Jordan Jones,16,0.44,34,Victory Lap,Culinary
Matthew Rulli,15,1.45,35,Senior,Early Childhood Education
Joey Brown,15,0.91,14,Sophomore,Bio Med
Lisa Miller,19,2.81,1,Victory Lap,Engineering
Daniel Smith,16,1.73,20,Junior,Culinary
Josh Lewis,19,2.39,27,Sophomore,Early Childhood Education
Jill Smith,16,2.45,26,Senior,Engineering
Patrick Patel,14,1.83,21,Sophomore,Criminal Justice
Daniel Bradberry,18,1.23,14,Senior,Business
Jill Smith,18,1.77,47,Junior,Engineering
Mack Anderson,18,0.44,37,Freshmen,Culinary
Matthew Miller,17,1.16,26,Senior,Engineering
Joey Lewis,17,2.17,47,Freshmen,Early College
Jordan Robinson,18,4.19,38,Junior,Criminal Justice
Catherine Smith,17,2.39,14,Senior,Marketing
Stephanie Robinson,15,1.42,11,Victory Lap,Culinary
Ben Johnson,17,1.42,43,Senior,Early College
Noah Anderson,18,3.4,1,Freshmen,Engineering
Lisa Jones,19,0.97,26,Sophomore,Business
Noah Brown,18,1.31,39,Freshmen,Engineering
Jordan Miller,19,4.15,11,Sophomore,Marketing
Christina Anderson,16,4.08,48,Victory Lap,Business
Josh Davis,14,2.46,6,Junior,Business
Marge Miller,16,2.72,25,Senior,Business
Matthew Jordan,16,1.52,52,Victory Lap,Computer Science
Stephanie Robinson,16,2.59,11,Freshmen,Culinary
Aiden Savoie,15,0.82,9,Sophomore,Engineering
Rachel Brown,17,2.12,47,Junior,Early College
Noah Lewis,15,0.46,46,Junior,Bio Med
Joey Jordan,17,2.9,0,Victory Lap,Bio Med
Markus Jordan,18,2.62,44,Senior,Computer Science
Emma Savoie,14,1.91,39,Senior,Criminal Justice
Marge Bradberry,18,2.55,42,Victory Lap,Early College
Ben Robinson,16,4.15,13,Senior,Business
Daniel Miller,19,1.26,42,Victory Lap,Criminal Justice
Lisa Patel,15,1.15,52,Freshmen,Criminal Justice
Noah Lewis,14,1.61,15,Junior,Marketing
Daniel Jones,18,3.18,5,Sophomore,Marketing
Jill Robinson,15,2.48,56,Senior,Criminal Justice
Rachel Jones,15,3.53,49,Freshmen,Marketing
Joey Lewis,15,3.81,42,Junior,Bio Med
Emma Anderson,19,2.14,34,Victory Lap,Early Childhood Education
Aiden Johnson,18,3.53,6,Victory Lap,Marketing
Aiden Rulli,19,2.72,53,Freshmen,Early College
Ben Jones,18,1.24,60,Victory Lap,Criminal Justice
Aiden Jordan,18,2.46,23,Senior,Engineering
Stephanie Garcia,15,4.19,40,Sophomore,Marketing
Noah Patel,15,4.25,5,Freshmen,Engineering
Dave Savoie,15,4.26,16,Freshmen,Criminal Justice
Jill Savoie,16,2.58,0,Victory Lap,Early College
Rachel Robinson,16,1.42,29,Victory Lap,Early College
Lisa Johnson,15,2.42,32,Freshmen,Culinary
Joey Anderson,18,2.0,8,Victory Lap,Early Childhood Education
Markus Miller,15,0.78,51,Senior,Marketing
Dave Patel,15,2.04,53,Junior,Culinary
Marge Bradberry,14,3.47,30,Victory Lap,Computer Science
Lisa Lewis,14,3.58,59,Junior,Bio Med
Joey Brown,15,0.96,5,Senior,Business
Lisa Jordan,16,0.4,14,Junior,Bio Med
Ben Savoie,19,1.51,0,Freshmen,Criminal Justice
Lisa Jordan,19,3.98,60,Victory Lap,Business
Christina Garcia,15,0.36,60,Freshmen,Business
Noah Jones,16,4.18,7,Victory Lap,Early College
Catherine Miller,15,0.31,13,Victory Lap,Criminal Justice
Matthew Savoie,19,0.35,0,Victory Lap,Computer Science
Dave Savoie,15,1.51,29,Sophomore,Bio Med
Josh Davis,17,2.23,8,Junior,Early College
Joey Jordan,15,3.77,7,Freshmen,Criminal Justice
Lisa Patel,14,2.64,45,Sophomore,Early College
Jill Lewis,15,3.04,13,Junior,Early Childhood Education
Dave Bradberry,14,3.93,43,Freshmen,Marketing
Marge Miller,17,0.43,23,Senior,Culinary
Patrick Smith,17,1.14,26,Sophomore,Early Childhood Education
Ben Garcia,17,1.65,31,Senior,Engineering
Ben Miller,14,0.62,21,Sophomore,Marketing
Patrick Jordan,14,2.84,10,Freshmen,Business
Noah Anderson,15,1.15,47,Junior,Culinary
Mack Robinson,14,3.28,60,Junior,Engineering
Daniel Miller,14,3.65,42,Victory Lap,Computer Science
Mack Jordan,19,3.75,50,Junior,Early College
Emma Miller,18,4.1,5,Freshmen,Criminal Justice
Catherine Miller,15,0.85,3,Junior,Bio Med
Christina Rulli,14,2.35,52,Sophomore,Engineering
Markus Miller,15,4.11,44,Victory Lap,Bio Med
Ben Savoie,16,2.53,32,Senior,Computer Science
Noah Robinson,19,2.12,38,Senior,Criminal Justice
Jane Brown,17,2.97,47,Victory Lap,Early College
Ben Patel,18,3.76,19,Junior,Culinary
Matthew Johnson,18,2.89,54,Sophomore,Engineering
Rachel Savoie,16,4.21,24,Freshmen,Culinary
Josh Miller,18,2.74,33,Freshmen,Culinary
Marge Smith,16,4.12,38,Victory Lap,Early Childhood Education
Rachel Patel,18,2.5,20,Freshmen,Criminal Justice
Daniel Savoie,16,0.41,23,Sophomore,Culinary
Daniel Davis,16,2.75,58,Senior,Engineering
Jordan Bradberry,17,0.81,54,Freshmen,Culinary
Ben Brown,19,2.34,15,Junior,Culinary
Emma Jones,14,0.75,4,Senior,Business
Josh Brown,16,0.33,34,Junior,Marketing
Jill Rulli,17,0.6,30,Junior,Business
Markus Jones,14,3.79,37,Victory Lap,Culinary
Josh Patel,19,0.74,23,Victory Lap,Engineering
Ben Robinson,16,0.97,23,Freshmen,Marketing
Lisa Lewis,18,3.53,45,Senior,Culinary
Jill Robinson,17,3.99,8,Freshmen,Engineering
Rachel Savoie,17,4.24,5,Senior,Marketing
Christina Robinson,19,2.08,47,Victory Lap,Bio Med
Mack Garcia,17,1.12,46,Freshmen,Bio Med
Ben Lewis,14,0.69,35,Sophomore,Early College
Aiden Lewis,14,1.95,30,Sophomore,Computer Science
Jane Garcia,19,1.66,41,Freshmen,Computer Science
Jordan Brown,19,1.97,33,Senior,Business
Aiden Bradberry,16,3.24,53,Senior,Culinary
Jordan Rulli,18,2.71,44,Junior,Early Childhood Education
Rachel Rulli,16,0.54,41,Senior,Bio Med
Jill Davis,18,2.02,60,Senior,Early Childhood Education
Mack Rulli,19,2.67,28,Freshmen,Early Childhood Education
Mack Garcia,17,1.39,31,Junior,Engineering
Mack Smith,14,0.57,3,Senior,Computer Science
Jordan Savoie,18,3.21,27,Senior,Early College
Markus Rulli,19,1.4,21,Freshmen,Marketing
Noah Rulli,18,1.03,60,Senior,Bio Med
Rachel Brown,17,3.82,18,Victory Lap,Culinary
Aiden Garcia,16,3.25,40,Freshmen,Early Childhood Education
Jane Johnson,18,1.85,7,Senior,Culinary
Lisa Bradberry,14,4.06,0,Senior,Business
Emma Rulli,19,0.68,25,Freshmen,Computer Science
Dave Robinson,15,3.36,53,Senior,Early College
Jill Jordan,18,2.53,60,Victory Lap,Culinary
Marge Brown,15,2.76,54,Junior,Marketing
Jordan Jordan,16,3.06,19,Sophomore,Bio Med
Christina Miller,15,3.26,27,Freshmen,Criminal Justice
Stephanie Brown,16,2.03,5,Senior,Business
Christina Garcia,19,3.34,23,Sophomore,Engineering
Marge Rulli,16,3.92,60,Freshmen,Engineering
Rachel Jordan,17,3.1,58,Freshmen,Early Childhood Education
Aiden Jordan,19,1.78,11,Senior,Culinary
Rachel Smith,16,3.71,12,Junior,Early College
Ben Patel,15,0.76,20,Junior,Bio Med
Matthew Brown,15,4.11,57,Sophomore,Bio Med
Mack Garcia,16,2.44,38,Victory Lap,Marketing
Catherine Robinson,16,2.49,29,Victory Lap,Business
Patrick Garcia,15,1.42,11,Sophomore,Bio Med
Josh Brown,19,3.25,36,Junior,Early College
Markus Robinson,18,0.53,52,Sophomore,Early College
Rachel Bradberry,18,1.68,53,Junior,Culinary
Mack Anderson,19,2.77,57,Sophomore,Business
Daniel Brown,16,3.66,57,Victory Lap,Early College
Rachel Jordan,15,2.5,40,Victory Lap,Early Childhood Education
Patrick Davis,18,1.0,29,Senior,Engineering
Ben Lewis,16,0.9,24,Sophomore,Criminal Justice
Daniel Smith,17,2.44,55,Victory Lap,Early College
Dave Robinson,14,3.66,60,Victory Lap,Marketing
Emma Smith,17,0.44,28,Senior,Culinary
Lisa Patel,19,2.21,14,Victory Lap,Business
Stephanie Rulli,18,2.6,34,Senior,Early College
Jordan Savoie,14,3.68,10,Sophomore,Marketing
Daniel Anderson,14,1.39,46,Freshmen,Early Childhood Education
Josh Rulli,17,2.85,11,Sophomore,Criminal Justice
Stephanie Lewis,16,3.58,56,Victory Lap,Computer Science
Josh Patel,16,0.56,31,Sophomore,Bio Med
Jordan Anderson,16,1.11,29,Junior,Criminal Justice
Jordan Johnson,14,1.94,7,Sophomore,Early College
Ben Davis,18,1.24,36,Sophomore,Early Childhood Education
Patrick Lewis,15,3.67,56,Junior,Engineering
Rachel Johnson,19,2.74,31,Senior,Early Childhood Education
Aiden Johnson,17,1.92,29,Victory Lap,Computer Science
Lisa Miller,15,2.03,46,Victory Lap,Early Childhood Education
Catherine Jordan,19,2.69,36,Sophomore,Business
Stephanie Rulli,15,1.51,26,Victory Lap,Business
Josh Miller,17,4.0,4,Sophomore,Engineering
Christina Bradberry,18,0.37,1,Victory Lap,Early College
Ben Jones,16,1.96,49,Freshmen,Engineering
Jane Brown,19,4.19,31,Junior,Culinary
Joey Miller,15,1.01,44,Freshmen,Criminal Justice
Rachel Robinson,17,1.96,19,Senior,Culinary
Aiden Garcia,15,2.66,57,Junior,Engineering
Lisa Savoie,19,1.8,43,Junior,Early Childhood Education
Jane Anderson,17,2.43,46,Sophomore,Criminal Justice
Josh Rulli,18,1.9,8,Junior,Criminal Justice
Jill Smith,14,4.14,56,Victory Lap,Business
Dave Lewis,14,0.92,28,Junior,Computer Science
Daniel Brown,16,3.76,14,Junior,Bio Med
Emma Bradberry,18,3.71,1,Junior,Engineering
Joey Johnson,16,2.55,60,Freshmen,Computer Science
Markus Bradberry,17,3.28,45,Victory Lap,Culinary
Ben Brown,16,2.16,30,Freshmen,Bio Med
Stephanie Patel,19,2.5,58,Sophomore,Business
Jordan Miller,15,1.96,24,Freshmen,Culinary
Rachel Jones,16,1.97,9,Freshmen,Computer Science
Markus Savoie,16,2.3,48,Sophomore,Culinary
Marge Rulli,15,2.42,20,Freshmen,Criminal Justice
Daniel Lewis,16,0.86,56,Freshmen,Computer Science
Marge Jones,18,1.71,46,Victory Lap,Engineering
Mack Patel,19,2.57,57,Junior,Bio Med
Aiden Bradberry,15,0.4,50,Victory Lap,Early College
Joey Brown,15,1.26,22,Junior,Criminal Justice
Ben Patel,19,3.33,26,Junior,Bio Med
Daniel Anderson,15,0.56,53,Freshmen,Early Childhood Education
Noah Johnson,18,4.07,23,Victory Lap,Criminal Justice
Stephanie Robinson,16,2.73,58,Junior,Early College
Ben Jones,18,1.81,19,Junior,Business
Marge Johnson,18,1.05,8,Sophomore,Marketing
Jill Smith,17,0.88,43,Victory Lap,Engineering
Rachel Anderson,16,3.52,12,Senior,Marketing
Jordan Jones,15,3.43,21,Senior,Marketing
Markus Rulli,15,3.84,9,Sophomore,Culinary
Emma Patel,15,2.57,29,Victory Lap,Engineering
Stephanie Robinson,19,1.25,0,Sophomore,Engineering
Jordan Johnson,15,3.78,55,Senior,Criminal Justice
Marge Savoie,18,2.77,44,Sophomore,Criminal Justice
Noah Bradberry,17,2.64,16,Victory Lap,Culinary
Rachel Patel,19,1.36,12,Freshmen,Early College
Aiden Smith,16,3.28,19,Sophomore,Bio Med
Jane Patel,18,0.82,11,Freshmen,Early College
Jordan Bradberry,14,0.58,57,Senior,Bio Med
Marge Lewis,19,1.89,48,Victory Lap,Marketing
Christina Johnson,14,2.52,5,Junior,Early Childhood Education
Rachel Davis,14,1.97,41,Senior,Early Childhood Education
Patrick Jordan,17,1.68,31,Victory Lap,Engineering
Jane Davis,14,3.95,12,Freshmen,Business
Lisa Smith,16,2.24,26,Sophomore,Engineering
Marge Davis,17,0.66,1,Sophomore,Bio Med
Patrick Patel,16,2.14,46,Junior,Engineering
Marge Bradberry,15,2.13,37,Victory Lap,Early College
Catherine Garcia,17,1.62,0,Junior,Engineering
Matthew Miller,19,1.82,55,Junior,Early Childhood Education
Mack Robinson,14,1.63,6,Junior,Culinary
Christina Davis,18,3.98,40,Junior,Bio Med
Dave Smith,14,0.99,16,Sophomore,Criminal Justice
Patrick Smith,16,1.17,26,Freshmen,Computer Science
Ben Davis,14,3.06,0,Freshmen,Early Childhood Education
Christina Rulli,14,3.94,39,Victory Lap,Bio Med
Marge Bradberry,19,1.65,28,Junior,Culinary
Dave Johnson,17,3.06,23,Freshmen,Culinary
Matthew Lewis,15,0.53,7,Victory Lap,Culinary
Jill Johnson,19,1.64,59,Senior,Marketing
Patrick Savoie,17,3.57,35,Sophomore,Engineering
Ben Rulli,19,3.84,41,Junior,Criminal Justice
Rachel Smith,16,4.3,49,Victory Lap,Bio Med
Aiden Jones,19,4.04,42,Sophomore,Engineering
Dave Savoie,19,4.0,10,Junior,Early Childhood Education
Stephanie Lewis,16,4.28,19,Victory Lap,Culinary
Lisa Davis,18,3.19,60,Sophomore,Computer Science
Markus Anderson,14,1.24,29,Senior,Early College
Jane Jones,15,3.29,52,Sophomore,Marketing
Jill Savoie,17,3.58,8,Junior,Criminal Justice
Christina Miller,15,0.94,31,Junior,Criminal Justice
Dave Rulli,19,4.19,51,Junior,Computer Science
Noah Jones,16,0.81,20,Victory Lap,Criminal Justice
Emma Robinson,15,1.53,3,Junior,Engineering
Markus Jones,17,4.07,31,Victory Lap,Bio Med
Aiden Johnson,16,0.45,21,Senior,Early Childhood Education
Daniel Rulli,19,0.72,11,Freshmen,Engineering
Emma Davis,17,1.92,37,Freshmen,Bio Med
Jill Patel,19,3.03,58,Sophomore,Engineering
Rachel Smith,17,2.68,10,Sophomore,Computer Science
Josh Rulli,19,2.14,32,Junior,Business
Aiden Anderson,18,2.61,40,Junior,Computer Science
Matthew Robinson,16,2.16,49,Victory Lap,Early Childhood Education
Dave Bradberry,18,1.42,44,Junior,Early Childhood Education
Mack Rulli,18,2.55,36,Victory Lap,Culinary
Ben Miller,19,1.62,60,Victory Lap,Marketing
Ben Brown,17,4.21,37,Freshmen,Early Childhood Education
Markus Jordan,15,0.53,18,Victory Lap,Culinary
Jill Jordan,15,1.53,42,Junior,Engineering
Christina Robinson,18,4.01,3,Junior,Early Childhood Education
Aiden Robinson,18,2.16,7,Junior,Computer Science
